Total Discharges,DRG Definition,Average Total Payments
13,066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,436776.7
13,069 - TRANSIENT ISCHEMIA,276550.58
13,074 - CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,560760.35
13,101 - SEIZURES W/O MCC,419119.29
13,149 - DYSEQUILIBRIUM,297001.18
13,176 - PULMONARY EMBOLISM W/O MCC,669320.52
13,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,777349.7
13,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,899850.76
13,189 - PULMONARY EDEMA & RESPIRATORY FAILURE,455518.9
13,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,380510.53
13,191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,300459.19
13,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,258211.38999999998
13,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,478400.08
13,194 - SIMPLE PNEUMONIA & PLEURISY W CC,206643.41
13,195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,453666.1
13,202 - BRONCHITIS & ASTHMA W CC/MCC,486278.99
13,203 - BRONCHITIS & ASTHMA W/O CC/MCC,390635.56
13,207 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,2779104.49
13,208 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,1251640.53
13,238 - MAJOR CARDIOVASC PROCEDURES W/O MCC,1079882.34
13,243 - PERMANENT CARDIAC PACEMAKER IMPLANT W CC,870181.1
13,244 - PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,866623.0
13,246 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,846867.3
13,247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,227658.62
13,249 - PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,585232.98
13,251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,454764.86
13,252 - OTHER VASCULAR PROCEDURES W MCC,1169544.94
13,253 - OTHER VASCULAR PROCEDURES W CC,813090.95
13,254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,620147.98
13,"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",866379.5
13,"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",711031.95
13,"282 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W/O CC/MCC",537443.02
13,"286 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W MCC",1087618.58
13,"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",156802.16
13,291 - HEART FAILURE & SHOCK W MCC,448779.20999999996
13,292 - HEART FAILURE & SHOCK W CC,283038.69
13,293 - HEART FAILURE & SHOCK W/O CC/MCC,388232.14
13,300 - PERIPHERAL VASCULAR DISORDERS W CC,569583.48
13,301 - PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,327222.4
13,303 - ATHEROSCLEROSIS W/O MCC,369904.36
13,305 - HYPERTENSION W/O MCC,349394.38
13,308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,608861.67
13,309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,407260.88
13,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,265227.13
13,312 - SYNCOPE & COLLAPSE,271786.77
13,313 - CHEST PAIN,233393.1
13,314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,836911.6
13,315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,419720.65
13,329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,2519028.01
13,330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,1198158.66
13,372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,721939.82
13,377 - G.I. HEMORRHAGE W MCC,1010011.86
13,378 - G.I. HEMORRHAGE W CC,383539.21
13,379 - G.I. HEMORRHAGE W/O CC/MCC,480511.75
13,389 - G.I. OBSTRUCTION W CC,598547.13
13,390 - G.I. OBSTRUCTION W/O CC/MCC,493533.08
13,"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",754875.61
13,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",145828.2
13,394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,558101.52
13,418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,1151668.38
13,419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,627123.03
13,439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,633788.3
13,460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,1129418.91
13,469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,1872388.91
13,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,533371.28
13,473 - CERVICAL SPINAL FUSION W/O CC/MCC,686474.78
13,480 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,1643292.23
13,481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,860572.01
13,482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,762916.04
13,491 - BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,228681.62
13,536 - FRACTURES OF HIP & PELVIS W/O MCC,482759.5
13,552 - MEDICAL BACK PROBLEMS W/O MCC,429339.01
13,"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",419225.32
13,602 - CELLULITIS W MCC,891177.98
13,603 - CELLULITIS W/O MCC,343812.07
13,638 - DIABETES W CC,586701.22
13,"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",590709.73
13,"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",251061.19999999998
13,682 - RENAL FAILURE W MCC,559208.92
13,683 - RENAL FAILURE W CC,296112.65
13,684 - RENAL FAILURE W/O CC/MCC,466227.8
13,689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,574749.36
13,690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,255078.24
13,698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,755371.24
13,699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,399092.21
13,811 - RED BLOOD CELL DISORDERS W MCC,706908.99
13,812 - RED BLOOD CELL DISORDERS W/O MCC,308806.51
13,853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,2422141.97
13,870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,2722522.07
13,871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,366393.32
13,872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,522430.70999999996
13,885 - PSYCHOSES,107096.86
13,897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,317621.08
13,917 - POISONING & TOXIC EFFECTS OF DRUGS W MCC,690136.9299999999
13,918 - POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,425684.44
13,948 - SIGNS & SYMPTOMS W/O MCC,342638.06
130,069 - TRANSIENT ISCHEMIA,6727.23
130,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,28038.63
130,189 - PULMONARY EDEMA & RESPIRATORY FAILURE,17369.68
130,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,31905.75
130,191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,18511.05
130,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,8256.88
130,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,49557.350000000006
130,194 - SIMPLE PNEUMONIA & PLEURISY W CC,49470.229999999996
130,195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,6916.94
130,247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,45271.36
130,251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,12999.86
130,252 - OTHER VASCULAR PROCEDURES W MCC,36610.2
130,"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",8517.36
130,"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",7258.84
130,291 - HEART FAILURE & SHOCK W MCC,81915.41
130,292 - HEART FAILURE & SHOCK W CC,69481.05
130,309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,16653.11
130,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,4612.65
130,312 - SYNCOPE & COLLAPSE,28182.7
130,313 - CHEST PAIN,4041.85
130,314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,11340.89
130,330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,18824.23
130,378 - G.I. HEMORRHAGE W CC,14575.49
130,389 - G.I. OBSTRUCTION W CC,5952.37
130,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",31977.22
130,460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,91553.88
130,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,122981.67
130,603 - CELLULITIS W/O MCC,26760.66
130,"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",6579.9
130,682 - RENAL FAILURE W MCC,11078.31
130,683 - RENAL FAILURE W CC,24433.65
130,690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,14882.39
130,811 - RED BLOOD CELL DISORDERS W MCC,8221.75
130,812 - RED BLOOD CELL DISORDERS W/O MCC,4511.56
130,853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,36036.59
130,870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,39984.89
130,871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,127452.69
130,872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,22128.120000000003
130,885 - PSYCHOSES,6908.67
130,948 - SIGNS & SYMPTOMS W/O MCC,5560.92
131,064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,10813.92
131,065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,7618.74
131,069 - TRANSIENT ISCHEMIA,5806.12
131,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,10973.48
131,189 - PULMONARY EDEMA & RESPIRATORY FAILURE,16150.599999999999
131,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,39751.66
131,191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,13555.880000000001
131,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,8775.439999999999
131,194 - SIMPLE PNEUMONIA & PLEURISY W CC,38147.33
131,238 - MAJOR CARDIOVASC PROCEDURES W/O MCC,20823.66
131,247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,28408.760000000002
131,251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,46089.19
131,"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",32438.489999999998
131,291 - HEART FAILURE & SHOCK W MCC,121564.46
131,292 - HEART FAILURE & SHOCK W CC,46687.85
131,293 - HEART FAILURE & SHOCK W/O CC/MCC,4085.27
131,308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,15441.62
131,309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,6173.93
131,312 - SYNCOPE & COLLAPSE,8355.56
131,313 - CHEST PAIN,7719.719999999999
131,314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,18446.55
131,377 - G.I. HEMORRHAGE W MCC,11190.38
131,378 - G.I. HEMORRHAGE W CC,44382.99
131,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",39432.73
131,460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,26838.87
131,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,91236.74
131,491 - BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,6550.25
131,552 - MEDICAL BACK PROBLEMS W/O MCC,8246.43
131,603 - CELLULITIS W/O MCC,26726.239999999998
131,"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",52087.29
131,682 - RENAL FAILURE W MCC,19706.72
131,683 - RENAL FAILURE W CC,7709.87
131,689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,7470.9
131,690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,40192.29
131,698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,17678.67
131,812 - RED BLOOD CELL DISORDERS W/O MCC,4964.44
131,871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,94906.11
131,872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,25343.88
131,885 - PSYCHOSES,19898.07
132,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,6577.05
132,064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,12266.81
132,074 - CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,8722.34
132,189 - PULMONARY EDEMA & RESPIRATORY FAILURE,38850.09
132,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,33927.83
132,191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,24725.05
132,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,9192.869999999999
132,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,27598.47
132,194 - SIMPLE PNEUMONIA & PLEURISY W CC,45439.590000000004
132,247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,12674.75
132,"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",19534.43
132,291 - HEART FAILURE & SHOCK W MCC,65604.26
132,292 - HEART FAILURE & SHOCK W CC,38496.31
132,309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,21514.07
132,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,11756.43
132,312 - SYNCOPE & COLLAPSE,27974.52
132,313 - CHEST PAIN,26389.35
132,378 - G.I. HEMORRHAGE W CC,22130.11
132,"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",18286.78
132,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",60561.82
132,460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,73708.98000000001
132,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,153357.35
132,473 - CERVICAL SPINAL FUSION W/O CC/MCC,12420.35
132,481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,23047.84
132,552 - MEDICAL BACK PROBLEMS W/O MCC,5523.23
132,"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",4142.33
132,683 - RENAL FAILURE W CC,25847.0
132,690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,56872.06
132,812 - RED BLOOD CELL DISORDERS W/O MCC,5359.68
132,871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,209176.63
132,885 - PSYCHOSES,7841.28
132,897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,6811.25
132,948 - SIGNS & SYMPTOMS W/O MCC,5188.62
133,065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,32576.71
133,066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,5930.82
133,069 - TRANSIENT ISCHEMIA,16376.5
133,101 - SEIZURES W/O MCC,5349.78
133,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,15694.72
133,189 - PULMONARY EDEMA & RESPIRATORY FAILURE,19785.68
133,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,25368.61
133,191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,20168.93
133,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,13444.66
133,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,59763.25
133,194 - SIMPLE PNEUMONIA & PLEURISY W CC,38923.71
133,208 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,15981.84
133,247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,65712.64
133,251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,11875.81
133,254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,9488.1
133,"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",15018.75
133,291 - HEART FAILURE & SHOCK W MCC,29288.48
133,292 - HEART FAILURE & SHOCK W CC,45086.05
133,293 - HEART FAILURE & SHOCK W/O CC/MCC,6391.88
133,309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,6587.24
133,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,3111.87
133,312 - SYNCOPE & COLLAPSE,14059.06
133,313 - CHEST PAIN,6798.04
133,330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,24141.79
133,372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,9359.47
133,378 - G.I. HEMORRHAGE W CC,22221.39
133,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",30594.67
133,460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,51515.78
133,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,76639.28
133,603 - CELLULITIS W/O MCC,22889.91
133,638 - DIABETES W CC,5318.85
133,"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",11632.91
133,682 - RENAL FAILURE W MCC,9802.3
133,683 - RENAL FAILURE W CC,59787.880000000005
133,690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,17200.97
133,871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,235876.98
133,872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,7129.81
133,885 - PSYCHOSES,12753.27
134,064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,13543.7
134,065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,13303.65
134,069 - TRANSIENT ISCHEMIA,4261.0
134,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,13410.85
134,189 - PULMONARY EDEMA & RESPIRATORY FAILURE,7435.83
134,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,60109.03
134,191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,30411.57
134,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,18779.87
134,194 - SIMPLE PNEUMONIA & PLEURISY W CC,21661.87
134,238 - MAJOR CARDIOVASC PROCEDURES W/O MCC,21587.1
134,247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,24740.56
134,"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",12550.47
134,"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",27556.34
134,291 - HEART FAILURE & SHOCK W MCC,35485.27
134,292 - HEART FAILURE & SHOCK W CC,54649.1
134,303 - ATHEROSCLEROSIS W/O MCC,5612.92
134,309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,13092.75
134,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,19273.52
134,312 - SYNCOPE & COLLAPSE,4798.79
134,313 - CHEST PAIN,6558.13
134,330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,17517.44
134,378 - G.I. HEMORRHAGE W CC,29913.55
134,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",18913.07
134,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,145150.83000000002
134,552 - MEDICAL BACK PROBLEMS W/O MCC,7280.85
134,603 - CELLULITIS W/O MCC,7754.73
134,"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",24683.83
134,682 - RENAL FAILURE W MCC,32088.309999999998
134,683 - RENAL FAILURE W CC,20879.17
134,689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,8152.11
134,690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,26599.32
134,812 - RED BLOOD CELL DISORDERS W/O MCC,4582.61
134,871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,163480.29
134,872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,24957.43
134,897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,5120.87
135,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,6113.38
135,057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,6607.11
135,065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,10477.74
135,069 - TRANSIENT ISCHEMIA,5203.71
135,101 - SEIZURES W/O MCC,6744.57
135,149 - DYSEQUILIBRIUM,4807.74
135,189 - PULMONARY EDEMA & RESPIRATORY FAILURE,8769.13
135,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,53813.16
135,191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,35377.24
135,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,4026.64
135,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,30831.89
135,194 - SIMPLE PNEUMONIA & PLEURISY W CC,44733.159999999996
135,238 - MAJOR CARDIOVASC PROCEDURES W/O MCC,24257.99
135,251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,11644.42
135,253 - OTHER VASCULAR PROCEDURES W CC,27473.45
135,"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",17133.43
135,"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",12243.150000000001
135,291 - HEART FAILURE & SHOCK W MCC,59279.06
135,292 - HEART FAILURE & SHOCK W CC,32328.43
135,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,11221.99
135,312 - SYNCOPE & COLLAPSE,24657.05
135,313 - CHEST PAIN,8110.1900000000005
135,314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,26500.88
135,378 - G.I. HEMORRHAGE W CC,13557.58
135,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",48088.25
135,460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,47250.7
135,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,103741.01000000001
135,481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,10686.23
135,552 - MEDICAL BACK PROBLEMS W/O MCC,5073.62
135,603 - CELLULITIS W/O MCC,20260.62
135,"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",8688.19
135,"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",12240.12
135,682 - RENAL FAILURE W MCC,9870.17
135,683 - RENAL FAILURE W CC,53177.79
135,690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,44726.76
135,812 - RED BLOOD CELL DISORDERS W/O MCC,12414.619999999999
135,871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,142442.83
135,872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,7659.34
135,885 - PSYCHOSES,4929.89
136,064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,12642.74
136,065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,16759.329999999998
136,066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,6484.74
136,069 - TRANSIENT ISCHEMIA,9984.849999999999
136,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,11184.0
136,189 - PULMONARY EDEMA & RESPIRATORY FAILURE,15520.71
136,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,16247.35
136,191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,19360.92
136,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,9613.26
136,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,9108.53
136,194 - SIMPLE PNEUMONIA & PLEURISY W CC,10700.810000000001
136,208 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,15470.85
136,238 - MAJOR CARDIOVASC PROCEDURES W/O MCC,68516.0
136,246 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,18476.64
136,247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,40653.85
136,251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,18359.77
136,"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",13030.16
136,"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",34599.72
136,291 - HEART FAILURE & SHOCK W MCC,61466.57
136,292 - HEART FAILURE & SHOCK W CC,93910.72
136,293 - HEART FAILURE & SHOCK W/O CC/MCC,6991.86
136,300 - PERIPHERAL VASCULAR DISORDERS W CC,11493.75
136,308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,8038.99
136,309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,5660.16
136,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,13678.400000000001
136,312 - SYNCOPE & COLLAPSE,8179.62
136,313 - CHEST PAIN,19656.309999999998
136,330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,14397.51
136,378 - G.I. HEMORRHAGE W CC,20444.23
136,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",47093.880000000005
136,460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,75079.85
136,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,133322.33
136,481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,23164.35
136,552 - MEDICAL BACK PROBLEMS W/O MCC,7897.86
136,603 - CELLULITIS W/O MCC,19366.45
